D,L,kappa,lambda,min_nstep,max_nstep,d_nstep,tlength,ntherm,ntraj,naccu
3,4,1.816900e-01,1.328200e+00,5,50,5,1.000000e+00,5000,100000,1000

dtau,dtau2,m2
4.000000e-02,1.600000e-03,1.486087e+01
4.000000e-02,1.600000e-03,1.459698e+01
4.000000e-02,1.600000e-03,1.198059e+01
4.000000e-02,1.600000e-03,1.187734e+01
4.000000e-02,1.600000e-03,1.394156e+01
4.000000e-02,1.600000e-03,1.407296e+01
4.000000e-02,1.600000e-03,1.510760e+01
4.000000e-02,1.600000e-03,1.362637e+01
4.000000e-02,1.600000e-03,1.730338e+01
4.000000e-02,1.600000e-03,1.407549e+01
4.000000e-02,1.600000e-03,1.211267e+01
4.000000e-02,1.600000e-03,1.492605e+01
4.000000e-02,1.600000e-03,1.398424e+01
4.000000e-02,1.600000e-03,1.781285e+01
4.000000e-02,1.600000e-03,1.450696e+01
4.000000e-02,1.600000e-03,1.413131e+01
4.000000e-02,1.600000e-03,1.455279e+01
4.000000e-02,1.600000e-03,1.451297e+01
4.000000e-02,1.600000e-03,1.581141e+01
4.000000e-02,1.600000e-03,1.517914e+01
4.000000e-02,1.600000e-03,1.427821e+01
4.000000e-02,1.600000e-03,1.881260e+01
4.000000e-02,1.600000e-03,9.443181e+00
4.000000e-02,1.600000e-03,1.298190e+01
4.000000e-02,1.600000e-03,1.375718e+01
4.000000e-02,1.600000e-03,1.307593e+01
4.000000e-02,1.600000e-03,1.667154e+01
4.000000e-02,1.600000e-03,1.349225e+01
4.000000e-02,1.600000e-03,1.281078e+01
4.000000e-02,1.600000e-03,1.507132e+01
4.000000e-02,1.600000e-03,1.339259e+01
4.000000e-02,1.600000e-03,1.535561e+01
4.000000e-02,1.600000e-03,1.178562e+01
4.000000e-02,1.600000e-03,1.865461e+01
4.000000e-02,1.600000e-03,1.061012e+01
4.000000e-02,1.600000e-03,1.510705e+01
4.000000e-02,1.600000e-03,1.367949e+01
4.000000e-02,1.600000e-03,1.542669e+01
4.000000e-02,1.600000e-03,1.268803e+01
4.000000e-02,1.600000e-03,1.439129e+01
4.000000e-02,1.600000e-03,1.475610e+01
4.000000e-02,1.600000e-03,1.409218e+01
4.000000e-02,1.600000e-03,1.318512e+01
4.000000e-02,1.600000e-03,1.310257e+01
4.000000e-02,1.600000e-03,1.529193e+01
4.000000e-02,1.600000e-03,1.250582e+01
4.000000e-02,1.600000e-03,1.299556e+01
4.000000e-02,1.600000e-03,1.720655e+01
4.000000e-02,1.600000e-03,1.683492e+01
4.000000e-02,1.600000e-03,1.334651e+01
4.000000e-02,1.600000e-03,1.974297e+01
4.000000e-02,1.600000e-03,1.506718e+01
4.000000e-02,1.600000e-03,1.877417e+01
4.000000e-02,1.600000e-03,1.449667e+01
5.000000e-02,2.500000e-03,1.363510e+01
5.000000e-02,2.500000e-03,1.193198e+01
5.000000e-02,2.500000e-03,1.440450e+01
5.000000e-02,2.500000e-03,1.218151e+01
5.000000e-02,2.500000e-03,1.322012e+01
5.000000e-02,2.500000e-03,1.501100e+01
5.000000e-02,2.500000e-03,1.551304e+01
5.000000e-02,2.500000e-03,1.233841e+01
5.000000e-02,2.500000e-03,1.607151e+01
5.000000e-02,2.500000e-03,1.445418e+01
5.000000e-02,2.500000e-03,1.549676e+01
5.000000e-02,2.500000e-03,1.374219e+01
5.000000e-02,2.500000e-03,1.285739e+01
5.000000e-02,2.500000e-03,1.076358e+01
5.000000e-02,2.500000e-03,1.447099e+01
5.000000e-02,2.500000e-03,1.158457e+01
5.000000e-02,2.500000e-03,1.465891e+01
5.000000e-02,2.500000e-03,1.127583e+01
5.000000e-02,2.500000e-03,1.249916e+01
5.000000e-02,2.500000e-03,1.139950e+01
5.000000e-02,2.500000e-03,1.419766e+01
5.000000e-02,2.500000e-03,1.423010e+01
5.000000e-02,2.500000e-03,1.367914e+01
5.000000e-02,2.500000e-03,1.421855e+01
5.000000e-02,2.500000e-03,1.291485e+01
5.000000e-02,2.500000e-03,1.239305e+01
5.000000e-02,2.500000e-03,1.186229e+01
5.000000e-02,2.500000e-03,1.469647e+01
5.000000e-02,2.500000e-03,1.625736e+01
5.000000e-02,2.500000e-03,1.351465e+01
5.000000e-02,2.500000e-03,1.491489e+01
5.000000e-02,2.500000e-03,1.295245e+01
5.000000e-02,2.500000e-03,1.393492e+01
5.000000e-02,2.500000e-03,1.899462e+01
5.000000e-02,2.500000e-03,1.386420e+01
5.000000e-02,2.500000e-03,1.226252e+01
5.000000e-02,2.500000e-03,1.132890e+01
5.000000e-02,2.500000e-03,1.381116e+01
5.000000e-02,2.500000e-03,1.021305e+01
5.000000e-02,2.500000e-03,1.272159e+01
5.000000e-02,2.500000e-03,1.353429e+01
5.000000e-02,2.500000e-03,1.301492e+01
5.000000e-02,2.500000e-03,1.195733e+01
5.000000e-02,2.500000e-03,1.384200e+01
5.000000e-02,2.500000e-03,1.540533e+01
5.000000e-02,2.500000e-03,1.401306e+01
5.000000e-02,2.500000e-03,1.195978e+01
5.000000e-02,2.500000e-03,1.282883e+01
5.000000e-02,2.500000e-03,8.928419e+00
5.000000e-02,2.500000e-03,1.232630e+01
5.000000e-02,2.500000e-03,1.147029e+01
5.000000e-02,2.500000e-03,1.440470e+01
5.000000e-02,2.500000e-03,1.445754e+01
5.000000e-02,2.500000e-03,1.453738e+01
5.000000e-02,2.500000e-03,1.563534e+01
5.000000e-02,2.500000e-03,1.542059e+01
5.000000e-02,2.500000e-03,1.228252e+01
5.000000e-02,2.500000e-03,1.593063e+01
5.000000e-02,2.500000e-03,1.380394e+01
5.000000e-02,2.500000e-03,1.486182e+01
5.000000e-02,2.500000e-03,1.998624e+01
5.000000e-02,2.500000e-03,1.558520e+01
5.000000e-02,2.500000e-03,1.393867e+01
5.000000e-02,2.500000e-03,1.642303e+01
5.000000e-02,2.500000e-03,1.326224e+01
5.000000e-02,2.500000e-03,1.373645e+01
5.000000e-02,2.500000e-03,1.493403e+01
5.000000e-02,2.500000e-03,1.311502e+01
5.000000e-02,2.500000e-03,1.360091e+01
5.000000e-02,2.500000e-03,1.629734e+01
5.000000e-02,2.500000e-03,1.495943e+01
5.000000e-02,2.500000e-03,1.585496e+01
5.000000e-02,2.500000e-03,1.482307e+01
5.000000e-02,2.500000e-03,1.347581e+01
5.000000e-02,2.500000e-03,1.504229e+01
5.000000e-02,2.500000e-03,1.381329e+01
5.000000e-02,2.500000e-03,1.576997e+01
5.000000e-02,2.500000e-03,1.457011e+01
5.000000e-02,2.500000e-03,1.510113e+01
5.000000e-02,2.500000e-03,1.480118e+01
5.000000e-02,2.500000e-03,1.319524e+01
5.000000e-02,2.500000e-03,1.242640e+01
5.000000e-02,2.500000e-03,1.472090e+01
5.000000e-02,2.500000e-03,1.370362e+01
5.000000e-02,2.500000e-03,1.334269e+01
5.000000e-02,2.500000e-03,1.317715e+01
5.000000e-02,2.500000e-03,1.294605e+01
5.000000e-02,2.500000e-03,1.651997e+01
5.000000e-02,2.500000e-03,1.859019e+01
5.000000e-02,2.500000e-03,1.261095e+01
5.000000e-02,2.500000e-03,1.222421e+01
5.000000e-02,2.500000e-03,1.602566e+01
5.000000e-02,2.500000e-03,1.378686e+01
5.000000e-02,2.500000e-03,1.349302e+01
5.000000e-02,2.500000e-03,1.394765e+01
5.000000e-02,2.500000e-03,1.514882e+01
5.000000e-02,2.500000e-03,1.483203e+01
5.000000e-02,2.500000e-03,1.433701e+01
5.000000e-02,2.500000e-03,1.540781e+01
5.000000e-02,2.500000e-03,1.408902e+01
6.666667e-02,4.444444e-03,1.085672e+01
6.666667e-02,4.444444e-03,1.349470e+01
6.666667e-02,4.444444e-03,1.346270e+01
6.666667e-02,4.444444e-03,1.093231e+01
6.666667e-02,4.444444e-03,1.627946e+01
6.666667e-02,4.444444e-03,1.300196e+01
6.666667e-02,4.444444e-03,1.161762e+01
6.666667e-02,4.444444e-03,1.497656e+01
6.666667e-02,4.444444e-03,1.601140e+01
6.666667e-02,4.444444e-03,1.871241e+01
6.666667e-02,4.444444e-03,1.602351e+01
6.666667e-02,4.444444e-03,1.584858e+01
6.666667e-02,4.444444e-03,9.481908e+00
6.666667e-02,4.444444e-03,1.428813e+01
6.666667e-02,4.444444e-03,1.819081e+01
6.666667e-02,4.444444e-03,1.148587e+01
6.666667e-02,4.444444e-03,1.702657e+01
6.666667e-02,4.444444e-03,1.591338e+01
6.666667e-02,4.444444e-03,1.141722e+01
6.666667e-02,4.444444e-03,1.530613e+01
6.666667e-02,4.444444e-03,1.421184e+01
6.666667e-02,4.444444e-03,1.063324e+01
6.666667e-02,4.444444e-03,1.297829e+01
6.666667e-02,4.444444e-03,1.522856e+01
6.666667e-02,4.444444e-03,1.493378e+01
6.666667e-02,4.444444e-03,1.645113e+01
6.666667e-02,4.444444e-03,1.365143e+01
6.666667e-02,4.444444e-03,1.377582e+01
6.666667e-02,4.444444e-03,1.565007e+01
6.666667e-02,4.444444e-03,1.470989e+01
6.666667e-02,4.444444e-03,1.227197e+01
6.666667e-02,4.444444e-03,1.096143e+01
6.666667e-02,4.444444e-03,1.448042e+01
6.666667e-02,4.444444e-03,1.609167e+01
6.666667e-02,4.444444e-03,1.459400e+01
6.666667e-02,4.444444e-03,1.364393e+01
6.666667e-02,4.444444e-03,1.318648e+01
6.666667e-02,4.444444e-03,1.485865e+01
6.666667e-02,4.444444e-03,1.570590e+01
6.666667e-02,4.444444e-03,1.072440e+01
6.666667e-02,4.444444e-03,1.266860e+01
6.666667e-02,4.444444e-03,1.703838e+01
6.666667e-02,4.444444e-03,1.334828e+01
6.666667e-02,4.444444e-03,1.334927e+01
6.666667e-02,4.444444e-03,1.274983e+01
6.666667e-02,4.444444e-03,1.016927e+01
6.666667e-02,4.444444e-03,1.488208e+01
6.666667e-02,4.444444e-03,1.090159e+01
6.666667e-02,4.444444e-03,1.368847e+01
6.666667e-02,4.444444e-03,1.523541e+01
6.666667e-02,4.444444e-03,1.142371e+01
6.666667e-02,4.444444e-03,1.249599e+01
6.666667e-02,4.444444e-03,1.526085e+01
6.666667e-02,4.444444e-03,1.371032e+01
6.666667e-02,4.444444e-03,1.210299e+01
6.666667e-02,4.444444e-03,1.500664e+01
6.666667e-02,4.444444e-03,1.184196e+01
6.666667e-02,4.444444e-03,1.327900e+01
6.666667e-02,4.444444e-03,1.409284e+01
6.666667e-02,4.444444e-03,1.322559e+01
6.666667e-02,4.444444e-03,1.079470e+01
6.666667e-02,4.444444e-03,1.479701e+01
6.666667e-02,4.444444e-03,1.248629e+01
6.666667e-02,4.444444e-03,1.417603e+01
6.666667e-02,4.444444e-03,1.403919e+01
6.666667e-02,4.444444e-03,1.408366e+01
6.666667e-02,4.444444e-03,1.589916e+01
6.666667e-02,4.444444e-03,1.412190e+01
6.666667e-02,4.444444e-03,1.524323e+01
6.666667e-02,4.444444e-03,1.263296e+01
6.666667e-02,4.444444e-03,1.392547e+01
6.666667e-02,4.444444e-03,1.251717e+01
6.666667e-02,4.444444e-03,1.413297e+01
6.666667e-02,4.444444e-03,1.154817e+01
6.666667e-02,4.444444e-03,1.284973e+01
6.666667e-02,4.444444e-03,1.446640e+01
6.666667e-02,4.444444e-03,1.725258e+01
6.666667e-02,4.444444e-03,1.383660e+01
6.666667e-02,4.444444e-03,1.214866e+01
6.666667e-02,4.444444e-03,1.286869e+01
6.666667e-02,4.444444e-03,1.520823e+01
6.666667e-02,4.444444e-03,1.611149e+01
6.666667e-02,4.444444e-03,8.121980e+00
6.666667e-02,4.444444e-03,1.430984e+01
6.666667e-02,4.444444e-03,1.398157e+01
6.666667e-02,4.444444e-03,9.551184e+00
6.666667e-02,4.444444e-03,1.376081e+01
6.666667e-02,4.444444e-03,1.407142e+01
6.666667e-02,4.444444e-03,1.269457e+01
6.666667e-02,4.444444e-03,1.290029e+01
6.666667e-02,4.444444e-03,1.599481e+01
6.666667e-02,4.444444e-03,1.448099e+01
6.666667e-02,4.444444e-03,1.064648e+01
6.666667e-02,4.444444e-03,1.303697e+01
6.666667e-02,4.444444e-03,1.132397e+01
6.666667e-02,4.444444e-03,1.564778e+01
6.666667e-02,4.444444e-03,1.343390e+01
6.666667e-02,4.444444e-03,1.208624e+01
6.666667e-02,4.444444e-03,1.004237e+01
6.666667e-02,4.444444e-03,1.494544e+01
1.000000e-01,1.000000e-02,1.058777e+01
1.000000e-01,1.000000e-02,1.477454e+01
1.000000e-01,1.000000e-02,1.382121e+01
1.000000e-01,1.000000e-02,1.156227e+01
1.000000e-01,1.000000e-02,1.152768e+01
1.000000e-01,1.000000e-02,1.156573e+01
1.000000e-01,1.000000e-02,1.156752e+01
1.000000e-01,1.000000e-02,1.404405e+01
1.000000e-01,1.000000e-02,1.281427e+01
1.000000e-01,1.000000e-02,1.286405e+01
1.000000e-01,1.000000e-02,1.281470e+01
1.000000e-01,1.000000e-02,1.328256e+01
1.000000e-01,1.000000e-02,1.319795e+01
1.000000e-01,1.000000e-02,1.402400e+01
1.000000e-01,1.000000e-02,1.387728e+01
1.000000e-01,1.000000e-02,1.097765e+01
1.000000e-01,1.000000e-02,1.155219e+01
1.000000e-01,1.000000e-02,1.107720e+01
1.000000e-01,1.000000e-02,1.320784e+01
1.000000e-01,1.000000e-02,1.056463e+01
1.000000e-01,1.000000e-02,1.210521e+01
1.000000e-01,1.000000e-02,1.447514e+01
1.000000e-01,1.000000e-02,1.561464e+01
1.000000e-01,1.000000e-02,1.291518e+01
1.000000e-01,1.000000e-02,1.248579e+01
1.000000e-01,1.000000e-02,1.375704e+01
1.000000e-01,1.000000e-02,1.447613e+01
1.000000e-01,1.000000e-02,1.385129e+01
1.000000e-01,1.000000e-02,1.110164e+01
1.000000e-01,1.000000e-02,1.615273e+01
1.000000e-01,1.000000e-02,1.416228e+01
1.000000e-01,1.000000e-02,1.248324e+01
1.000000e-01,1.000000e-02,1.143517e+01
1.000000e-01,1.000000e-02,1.486198e+01
1.000000e-01,1.000000e-02,1.137020e+01
1.000000e-01,1.000000e-02,1.565235e+01
1.000000e-01,1.000000e-02,1.435729e+01
1.000000e-01,1.000000e-02,1.488683e+01
1.000000e-01,1.000000e-02,1.128698e+01
1.000000e-01,1.000000e-02,1.278598e+01
1.000000e-01,1.000000e-02,1.374841e+01
1.000000e-01,1.000000e-02,1.512254e+01
1.000000e-01,1.000000e-02,1.481034e+01
1.000000e-01,1.000000e-02,1.217737e+01
1.000000e-01,1.000000e-02,1.132273e+01
1.000000e-01,1.000000e-02,1.324324e+01
1.000000e-01,1.000000e-02,1.101574e+01
1.000000e-01,1.000000e-02,1.202224e+01
1.000000e-01,1.000000e-02,1.373082e+01
1.000000e-01,1.000000e-02,1.366842e+01
1.000000e-01,1.000000e-02,1.534531e+01
1.000000e-01,1.000000e-02,1.540254e+01
1.000000e-01,1.000000e-02,1.242665e+01
1.000000e-01,1.000000e-02,1.109687e+01
1.000000e-01,1.000000e-02,1.096223e+01
1.000000e-01,1.000000e-02,1.366405e+01
1.000000e-01,1.000000e-02,1.198986e+01
1.000000e-01,1.000000e-02,1.011486e+01
1.000000e-01,1.000000e-02,1.265398e+01
1.000000e-01,1.000000e-02,1.470362e+01
1.000000e-01,1.000000e-02,1.637969e+01
1.000000e-01,1.000000e-02,1.347640e+01
1.000000e-01,1.000000e-02,1.258519e+01
1.000000e-01,1.000000e-02,1.221703e+01
1.000000e-01,1.000000e-02,9.643386e+00
1.000000e-01,1.000000e-02,1.225771e+01
1.000000e-01,1.000000e-02,1.387080e+01
1.000000e-01,1.000000e-02,1.132172e+01
1.000000e-01,1.000000e-02,1.143393e+01
1.000000e-01,1.000000e-02,1.484478e+01
1.000000e-01,1.000000e-02,1.364164e+01
1.000000e-01,1.000000e-02,1.096922e+01
1.000000e-01,1.000000e-02,1.369966e+01
1.000000e-01,1.000000e-02,1.353801e+01
1.000000e-01,1.000000e-02,1.252505e+01
1.000000e-01,1.000000e-02,1.337725e+01
1.000000e-01,1.000000e-02,1.317185e+01
1.000000e-01,1.000000e-02,1.629893e+01
1.000000e-01,1.000000e-02,1.515946e+01
1.000000e-01,1.000000e-02,1.385433e+01
1.000000e-01,1.000000e-02,1.235927e+01
1.000000e-01,1.000000e-02,1.256754e+01
1.000000e-01,1.000000e-02,1.528800e+01
1.000000e-01,1.000000e-02,1.361012e+01
1.000000e-01,1.000000e-02,1.337665e+01
1.000000e-01,1.000000e-02,1.048585e+01
1.000000e-01,1.000000e-02,1.264941e+01
1.000000e-01,1.000000e-02,1.289057e+01
1.000000e-01,1.000000e-02,1.313023e+01
1.000000e-01,1.000000e-02,1.530778e+01
1.000000e-01,1.000000e-02,1.101585e+01
1.000000e-01,1.000000e-02,1.286152e+01
1.000000e-01,1.000000e-02,1.271238e+01
1.000000e-01,1.000000e-02,1.205929e+01
1.000000e-01,1.000000e-02,1.301256e+01
1.000000e-01,1.000000e-02,1.238187e+01
1.000000e-01,1.000000e-02,1.018892e+01
1.000000e-01,1.000000e-02,1.312498e+01
1.000000e-01,1.000000e-02,1.413178e+01
1.000000e-01,1.000000e-02,1.630204e+01
2.000000e-01,4.000000e-02,8.444503e+00
2.000000e-01,4.000000e-02,6.899342e+00
2.000000e-01,4.000000e-02,8.236526e+00
2.000000e-01,4.000000e-02,9.909266e+00
2.000000e-01,4.000000e-02,7.985153e+00
2.000000e-01,4.000000e-02,8.849909e+00
2.000000e-01,4.000000e-02,9.198638e+00
2.000000e-01,4.000000e-02,1.020862e+01
2.000000e-01,4.000000e-02,1.021650e+01
2.000000e-01,4.000000e-02,8.515518e+00
2.000000e-01,4.000000e-02,8.159419e+00
2.000000e-01,4.000000e-02,8.539228e+00
2.000000e-01,4.000000e-02,9.034995e+00
2.000000e-01,4.000000e-02,8.738113e+00
2.000000e-01,4.000000e-02,9.038016e+00
2.000000e-01,4.000000e-02,6.801066e+00
2.000000e-01,4.000000e-02,1.122349e+01
2.000000e-01,4.000000e-02,8.507373e+00
2.000000e-01,4.000000e-02,1.005470e+01
2.000000e-01,4.000000e-02,7.511530e+00
2.000000e-01,4.000000e-02,8.259104e+00
2.000000e-01,4.000000e-02,6.504211e+00
2.000000e-01,4.000000e-02,8.472066e+00
2.000000e-01,4.000000e-02,8.337173e+00
2.000000e-01,4.000000e-02,9.303312e+00
2.000000e-01,4.000000e-02,6.972621e+00
2.000000e-01,4.000000e-02,7.372229e+00
2.000000e-01,4.000000e-02,7.309473e+00
2.000000e-01,4.000000e-02,8.341372e+00
2.000000e-01,4.000000e-02,9.510085e+00
2.000000e-01,4.000000e-02,8.497951e+00
2.000000e-01,4.000000e-02,7.985752e+00
2.000000e-01,4.000000e-02,8.076129e+00
2.000000e-01,4.000000e-02,8.800636e+00
2.000000e-01,4.000000e-02,7.853680e+00
2.000000e-01,4.000000e-02,8.475502e+00
2.000000e-01,4.000000e-02,8.198227e+00
2.000000e-01,4.000000e-02,8.647096e+00
2.000000e-01,4.000000e-02,6.508214e+00
2.000000e-01,4.000000e-02,1.093618e+01
2.000000e-01,4.000000e-02,8.138532e+00
2.000000e-01,4.000000e-02,9.918750e+00
2.000000e-01,4.000000e-02,7.734630e+00
2.000000e-01,4.000000e-02,7.938234e+00
2.000000e-01,4.000000e-02,1.033478e+01
2.000000e-01,4.000000e-02,7.514784e+00
2.000000e-01,4.000000e-02,9.474782e+00
2.000000e-01,4.000000e-02,8.368896e+00
2.000000e-01,4.000000e-02,1.016117e+01
2.000000e-01,4.000000e-02,7.801624e+00
2.000000e-01,4.000000e-02,9.291883e+00
2.000000e-01,4.000000e-02,8.615625e+00
2.000000e-01,4.000000e-02,7.954810e+00
2.000000e-01,4.000000e-02,8.070655e+00
2.000000e-01,4.000000e-02,9.108554e+00
2.000000e-01,4.000000e-02,9.871296e+00
2.000000e-01,4.000000e-02,5.855719e+00
2.000000e-01,4.000000e-02,7.990090e+00
2.000000e-01,4.000000e-02,8.143757e+00
2.000000e-01,4.000000e-02,8.310531e+00
2.000000e-01,4.000000e-02,6.992535e+00
2.000000e-01,4.000000e-02,8.141763e+00
2.000000e-01,4.000000e-02,9.146387e+00
2.000000e-01,4.000000e-02,8.646039e+00
2.000000e-01,4.000000e-02,7.463971e+00
2.000000e-01,4.000000e-02,9.355781e+00
2.000000e-01,4.000000e-02,1.003644e+01
2.000000e-01,4.000000e-02,1.032453e+01
2.000000e-01,4.000000e-02,7.488225e+00
2.000000e-01,4.000000e-02,7.861498e+00
2.000000e-01,4.000000e-02,8.218365e+00
2.000000e-01,4.000000e-02,8.945400e+00
2.000000e-01,4.000000e-02,8.100862e+00
2.000000e-01,4.000000e-02,7.418309e+00
2.000000e-01,4.000000e-02,9.491153e+00
2.000000e-01,4.000000e-02,5.874953e+00
2.000000e-01,4.000000e-02,8.715852e+00
2.000000e-01,4.000000e-02,7.521352e+00
2.000000e-01,4.000000e-02,8.028059e+00
2.000000e-01,4.000000e-02,8.588623e+00
2.000000e-01,4.000000e-02,6.128570e+00
2.000000e-01,4.000000e-02,7.874052e+00
2.000000e-01,4.000000e-02,1.163998e+01
2.000000e-01,4.000000e-02,7.895022e+00
2.000000e-01,4.000000e-02,8.855668e+00
2.000000e-01,4.000000e-02,7.731471e+00
2.000000e-01,4.000000e-02,8.445179e+00
2.000000e-01,4.000000e-02,8.886255e+00
2.000000e-01,4.000000e-02,1.017256e+01
2.000000e-01,4.000000e-02,8.880415e+00
2.000000e-01,4.000000e-02,8.404875e+00
2.000000e-01,4.000000e-02,8.722574e+00
2.000000e-01,4.000000e-02,7.153789e+00
2.000000e-01,4.000000e-02,9.715249e+00
2.000000e-01,4.000000e-02,9.921500e+00
2.000000e-01,4.000000e-02,8.753627e+00
2.000000e-01,4.000000e-02,9.291612e+00
2.000000e-01,4.000000e-02,9.006517e+00
2.000000e-01,4.000000e-02,7.222740e+00
2.000000e-01,4.000000e-02,7.642810e+00

dtau,dtau2,m2
2.000000e-02,4.000000e-04,1.391886e+01
2.000000e-02,4.000000e-04,1.526133e+01
2.000000e-02,4.000000e-04,1.261535e+01
2.000000e-02,4.000000e-04,1.469766e+01
2.000000e-02,4.000000e-04,1.297876e+01
2.000000e-02,4.000000e-04,1.180776e+01
2.000000e-02,4.000000e-04,1.313613e+01
2.000000e-02,4.000000e-04,1.492140e+01
2.000000e-02,4.000000e-04,1.670437e+01
2.000000e-02,4.000000e-04,1.493644e+01
2.000000e-02,4.000000e-04,1.458191e+01
2.000000e-02,4.000000e-04,1.305921e+01
2.000000e-02,4.000000e-04,1.611761e+01
2.000000e-02,4.000000e-04,1.369092e+01
2.000000e-02,4.000000e-04,1.408924e+01
2.000000e-02,4.000000e-04,1.451780e+01
2.000000e-02,4.000000e-04,1.126567e+01
2.000000e-02,4.000000e-04,1.255099e+01
2.000000e-02,4.000000e-04,1.511353e+01
2.000000e-02,4.000000e-04,1.407997e+01
2.000000e-02,4.000000e-04,1.154497e+01
2.000000e-02,4.000000e-04,1.270276e+01
2.000000e-02,4.000000e-04,1.394076e+01
2.000000e-02,4.000000e-04,1.371395e+01
2.000000e-02,4.000000e-04,1.602936e+01
2.000000e-02,4.000000e-04,1.629224e+01
2.000000e-02,4.000000e-04,1.328062e+01
2.000000e-02,4.000000e-04,1.608979e+01
2.000000e-02,4.000000e-04,1.384551e+01
2.000000e-02,4.000000e-04,1.951148e+01
2.000000e-02,4.000000e-04,1.741884e+01
2.000000e-02,4.000000e-04,1.625441e+01
2.000000e-02,4.000000e-04,1.876466e+01
2.000000e-02,4.000000e-04,1.518760e+01
2.000000e-02,4.000000e-04,1.499219e+01
2.000000e-02,4.000000e-04,1.255094e+01
2.000000e-02,4.000000e-04,1.580360e+01
2.000000e-02,4.000000e-04,1.317316e+01
2.000000e-02,4.000000e-04,1.529710e+01
2.000000e-02,4.000000e-04,1.147213e+01
2.000000e-02,4.000000e-04,1.334701e+01
2.000000e-02,4.000000e-04,1.849544e+01
2.000000e-02,4.000000e-04,1.653322e+01
2.000000e-02,4.000000e-04,1.411874e+01
2.000000e-02,4.000000e-04,1.673608e+01
2.000000e-02,4.000000e-04,1.203247e+01
2.000000e-02,4.000000e-04,1.450146e+01
2.000000e-02,4.000000e-04,1.846534e+01
2.000000e-02,4.000000e-04,1.383201e+01
2.000000e-02,4.000000e-04,1.591386e+01
2.000000e-02,4.000000e-04,1.579556e+01
2.000000e-02,4.000000e-04,1.365674e+01
2.000000e-02,4.000000e-04,1.231987e+01
2.000000e-02,4.000000e-04,1.278984e+01
2.000000e-02,4.000000e-04,1.260932e+01
2.000000e-02,4.000000e-04,1.378850e+01
2.000000e-02,4.000000e-04,1.536151e+01
2.000000e-02,4.000000e-04,1.700689e+01
2.000000e-02,4.000000e-04,1.287437e+01
2.000000e-02,4.000000e-04,1.414612e+01
2.000000e-02,4.000000e-04,1.326873e+01
2.000000e-02,4.000000e-04,1.460252e+01
2.000000e-02,4.000000e-04,1.398124e+01
2.000000e-02,4.000000e-04,1.112663e+01
2.000000e-02,4.000000e-04,1.511898e+01
2.000000e-02,4.000000e-04,1.348063e+01
2.000000e-02,4.000000e-04,1.651314e+01
2.000000e-02,4.000000e-04,1.676364e+01
2.000000e-02,4.000000e-04,1.439083e+01
2.000000e-02,4.000000e-04,1.420421e+01
2.000000e-02,4.000000e-04,1.437001e+01
2.000000e-02,4.000000e-04,1.754299e+01
2.000000e-02,4.000000e-04,1.512877e+01
2.000000e-02,4.000000e-04,1.732097e+01
2.000000e-02,4.000000e-04,1.188605e+01
2.000000e-02,4.000000e-04,1.105125e+01
2.000000e-02,4.000000e-04,1.926717e+01
2.000000e-02,4.000000e-04,1.486465e+01
2.000000e-02,4.000000e-04,1.305807e+01
2.000000e-02,4.000000e-04,1.578955e+01
2.000000e-02,4.000000e-04,1.486029e+01
2.000000e-02,4.000000e-04,1.614914e+01
2.000000e-02,4.000000e-04,1.614244e+01
2.000000e-02,4.000000e-04,1.453374e+01
2.000000e-02,4.000000e-04,1.568031e+01
2.000000e-02,4.000000e-04,1.463747e+01
2.000000e-02,4.000000e-04,1.553996e+01
2.000000e-02,4.000000e-04,1.613775e+01
2.000000e-02,4.000000e-04,1.516648e+01
2.000000e-02,4.000000e-04,1.254783e+01
2.000000e-02,4.000000e-04,1.616176e+01
2.000000e-02,4.000000e-04,1.588780e+01
2.000000e-02,4.000000e-04,1.625621e+01
2.000000e-02,4.000000e-04,1.388422e+01
2.000000e-02,4.000000e-04,1.442863e+01
2.000000e-02,4.000000e-04,1.435170e+01
2.000000e-02,4.000000e-04,1.294994e+01
2.000000e-02,4.000000e-04,1.317489e+01
2.000000e-02,4.000000e-04,1.332753e+01
2.000000e-02,4.000000e-04,1.275717e+01
2.222222e-02,4.938272e-04,1.728382e+01
2.222222e-02,4.938272e-04,1.223141e+01
2.222222e-02,4.938272e-04,1.727303e+01
2.222222e-02,4.938272e-04,1.440142e+01
2.222222e-02,4.938272e-04,1.120623e+01
2.222222e-02,4.938272e-04,1.586531e+01
2.222222e-02,4.938272e-04,1.469596e+01
2.222222e-02,4.938272e-04,1.360653e+01
2.222222e-02,4.938272e-04,1.718894e+01
2.222222e-02,4.938272e-04,1.683417e+01
2.222222e-02,4.938272e-04,1.335766e+01
2.222222e-02,4.938272e-04,1.276768e+01
2.222222e-02,4.938272e-04,1.779736e+01
2.222222e-02,4.938272e-04,1.445172e+01
2.222222e-02,4.938272e-04,1.265313e+01
2.222222e-02,4.938272e-04,1.690925e+01
2.222222e-02,4.938272e-04,1.305540e+01
2.222222e-02,4.938272e-04,1.549440e+01
2.222222e-02,4.938272e-04,1.711116e+01
2.222222e-02,4.938272e-04,1.701732e+01
2.222222e-02,4.938272e-04,1.568906e+01
2.222222e-02,4.938272e-04,1.606735e+01
2.222222e-02,4.938272e-04,1.401129e+01
2.222222e-02,4.938272e-04,1.745349e+01
